RAJ2000,DEJ2000,Flux1000
255.6953,-56.9115,3.0829856E-09
255.7109,-53.9878,2.530467E-10
255.7117,-41.5153,3.4792542E-09
255.9126,-28.8283,5.8329513E-10
255.9218,-62.2214,3.1382283E-09
256.0043,76.7783,4.9638527E-10
256.055,12.5772,4.1482356E-10
256.0611,-41.6692,1.2543124E-09
256.1418,-5.4614,9.725947E-10
256.19,-40.5238,4.4233617E-09
256.2518,71.5852,1.4730542E-10
256.2974,-46.7719,9.208334E-10
256.3403,-41.3989,1.2355194E-09
256.3661,54.6041,2.0622261E-10
256.3683,-38.8309,8.187408E-10
256.3924,-19.1611,6.399722E-10
256.4117,-48.7866,4.765361E-10
256.5211,10.0222,2.1693305E-10
256.527,-49.9212,4.671585E-10
256.6836,-40.3956,1.5899879E-09
256.7046,-45.6874,6.755765E-10
256.7277,30.0873,1.3557387E-10
256.7522,13.3107,1.6261503E-10
256.7697,-19.5287,4.095041E-10
256.8767,16.8053,3.986509E-10
256.9599,0.2859,1.7786765E-10
257.1505,-43.1931,1.1611268E-09
257.1818,-9.3885,3.63793E-10
257.3322,-43.6202,7.1185574E-10
257.3419,-21.4723,2.4233915E-10
257.3708,-3.458,5.35576E-10
257.4307,-44.4877,1.9631857E-07
257.4338,43.31,2.8332565E-09
257.4949,-20.335,1.9300969E-10
257.5028,-9.0045,4.7805604E-10
257.572,46.4782,2.0625104E-10
257.5846,-30.6479,5.376375E-10
257.5946,-45.707,5.9371436E-10
257.6114,-39.7015,2.9366372E-09
257.7935,-30.0646,1.193738E-09
257.8585,-25.3753,4.690528E-10
257.9102,-50.4612,6.045637E-10
257.933,-34.1167,4.674812E-10
257.9739,-19.3748,5.9603733E-10
258.0511,11.5531,1.14378576E-10
258.1522,-31.6859,3.8452694E-10
258.1855,29.5476,2.8793526E-10
258.2234,-41.0887,4.692863E-10
258.2506,-46.9634,4.4314008E-10
258.3093,-42.5789,6.8869815E-10
258.39,-39.76,4.6802744E-09
258.4602,55.7445,6.1167536E-11
258.4848,7.7813,1.533764E-09
258.5187,-38.1972,1.4179806E-09
258.5226,-20.4824,1.9672655E-10
258.5655,-29.4717,4.0347853E-10
258.5875,88.7353,1.5281398E-10
258.6104,-38.5037,1.1497105E-08
258.6335,-41.9135,6.3393046E-10
258.7068,-14.3662,2.8167207E-10
258.7128,-38.8337,4.107907E-09
258.7569,-33.4117,1.4164039E-09
258.8454,-40.4356,1.3212256E-09
258.8641,-38.5426,1.9647592E-09
258.9844,21.8709,1.4703244E-10
258.9922,-5.7531,3.06181E-10
259.0174,68.6043,5.724753E-10
259.038,23.157,2.5297286E-10
259.0415,-3.1666,3.8693998E-10
259.0589,-34.3529,8.665177E-10
259.062,-56.6968,2.5462862E-10
259.0795,34.568,2.3813024E-10
259.1732,-28.1363,1.5034464E-09
259.1995,43.1787,1.4777989E-10
259.2427,-41.8386,6.7712946E-10
259.3434,-60.7558,2.6498556E-10
259.3655,-58.0725,7.6685935E-10
259.3738,-81.2393,2.8473623E-10
259.3969,-44.0826,8.2000196E-10
259.4043,-51.9187,8.170456E-10
259.4046,-33.6985,3.0171565E-09
259.4341,19.9256,1.615048E-10
259.445,-34.7199,7.404283E-10
259.5049,-37.449,5.978379E-09
259.5229,-30.9439,9.0026525E-10
259.56,-38.425,1.1961917E-08
259.6488,-58.3554,2.6562594E-10
259.6545,-35.6431,1.5998336E-09
259.7302,-32.9703,6.7532857E-10
259.7878,-53.8032,3.1403016E-10
259.8121,17.7504,2.619195E-09
259.8315,12.0942,3.0737904E-10
259.9057,-42.6634,5.252219E-10
259.9138,-44.9857,4.4212023E-10
259.9279,-29.3136,5.076583E-10
259.9539,-34.4444,8.2927604E-10
260.0048,-43.9591,5.575492E-10
260.0634,-37.1335,2.7029972E-09
260.0691,38.4155,1.6362325E-10
260.1123,-24.7287,4.20739E-10
260.1563,7.1653,7.772616E-10
260.1783,-51.7321,2.0923399E-10
260.2384,-19.6039,3.9820397E-10
260.3283,25.4973,1.05488854E-10
260.3351,-52.9405,5.0619525E-10
260.3653,11.5413,2.709842E-10
260.3707,-26.9499,5.8377986E-10
260.4241,-39.2769,1.3651851E-09
260.4643,61.0911,2.0212858E-10
260.4842,-5.0715,4.4581752E-10
260.4921,-32.0933,1.0635371E-09
260.6624,-45.4834,8.0894913E-10
260.6858,10.2383,1.201656E-09
260.7024,-4.3161,1.198686E-09
260.7082,-28.8616,6.3660743E-10
260.7523,-33.0617,6.7200767E-10
260.8772,-33.6742,1.3517059E-09
260.9097,-77.239,3.2087548E-09
261.0427,33.0694,1.7474223E-10
261.0529,40.0958,9.59054E-10
261.0682,76.91,1.0805905E-10
261.1294,-34.0685,6.903925E-10
261.2354,-30.1465,5.785435E-10
261.2705,11.8754,3.6167225E-09
261.2907,-65.0562,1.7216568E-10
261.2963,-5.0738,4.850045E-10
261.3021,-19.409,7.5017464E-10
261.3351,-36.0052,1.6741122E-09
261.3355,13.2725,2.1179938E-10
261.3536,53.0344,1.3328977E-10
261.3648,8.6873,1.9815437E-10
261.3848,58.8584,5.255249E-10
261.6371,-29.0136,8.353066E-10
261.6374,-35.8677,1.5596648E-09
261.6384,-35.4184,3.6586338E-09
261.7209,-27.034,7.5004575E-10
261.8632,3.4581,3.582558E-10
261.8652,45.5167,1.9660693E-09
261.9155,-8.8433,4.713853E-10
261.9205,-23.0804,8.394911E-10
261.9731,-6.8731,4.269772E-10
261.9758,-79.5448,2.2076142E-10
262.0114,12.2842,9.193822E-10
262.0117,-46.1101,1.171366E-09
262.0347,-16.1176,5.726244E-10
262.0797,50.2269,1.8138505E-09
262.1491,4.4427,5.285531E-10
262.2564,-35.0226,2.4823164E-09
262.2632,-35.8247,1.5773255E-09
262.2972,-28.561,1.036573E-09
262.2991,-36.7092,8.996457E-10
262.3711,-26.7797,1.1915714E-09
262.378,-36.453,1.0692802E-09
262.4335,-24.0685,1.3982387E-09
262.4849,-41.799,5.405274E-10
262.4857,-74.7907,1.5745158E-10
262.522,-34.3319,1.7031357E-09
262.5992,-21.5326,4.0252865E-10
262.6074,-3.998,1.425592E-09
262.6096,-34.7885,1.2409105E-09
262.6308,-47.617,1.8636699E-10
262.6378,-33.8813,2.128081E-09
262.6644,0.409,1.3063041E-09
262.681,-23.0619,6.4038463E-10
262.6891,-25.8089,6.6105216E-10
262.6931,-9.4049,3.911301E-10
262.6983,37.2603,4.170233E-10
262.7199,-11.3981,4.053004E-10
262.7354,-20.0271,3.557993E-10
262.749,60.2481,1.5668733E-10
262.8223,-32.5757,2.054866E-09
262.9312,-30.0544,1.849588E-09
262.9665,-27.3166,1.1069603E-09
262.9846,-26.9832,7.7224466E-10
263.0595,-34.7285,3.6861691E-10
263.143,-31.5198,3.4308712E-08
263.1813,-50.8362,9.376645E-10
263.2232,-26.0295,9.434771E-10
263.2608,-13.0832,6.8407737E-09
263.3385,-25.483,6.6809097E-10
263.3448,22.5926,2.9895042E-10
263.3572,54.5614,1.1994365E-10
263.3668,-29.2532,2.0781947E-09
263.3831,-39.718,8.173053E-10
263.4246,-60.9181,3.851611E-10
263.4279,-24.5159,7.133743E-10
263.4423,-47.5717,3.9013792E-10
263.5613,8.1528,2.462028E-10
263.5703,-73.3222,1.1806671E-10
263.5992,38.9741,1.6380449E-09
263.6527,-4.9959,3.1869726E-10
263.6949,-28.246,1.9618511E-09
263.7439,-39.2039,5.985134E-10
263.7945,-16.6833,3.127587E-10
263.8568,-7.281,9.095233E-10
263.8653,-29.669,1.0736054E-09
263.8665,-11.3118,6.488878E-10
263.8869,-32.3384,2.0338269E-09
263.9068,-27.1881,5.979946E-10
263.9431,-30.4548,2.0747635E-09
264.0069,-59.5208,2.5400934E-10
264.0202,20.5537,4.6677123E-10
264.065,-44.717,2.8269298E-09
264.0686,-34.3859,2.3857565E-09
264.1049,-29.4396,1.1977906E-09
264.1646,-26.4212,1.0256269E-09
264.1748,6.5007,3.80616E-10
264.2746,-23.7837,5.0567134E-10
264.2753,-24.3713,5.5548827E-10
264.3137,-28.9813,8.5565927E-10
264.3271,-28.1469,1.2132068E-09
264.3298,-53.0005,2.2955374E-10
264.4035,-3.2541,3.2555725E-10
264.4155,87.2845,3.3819955E-10
264.4178,-38.7477,4.9316695E-10
264.421,-31.8699,2.435744E-09
264.4843,-32.437,1.3754015E-09
264.5008,-25.0531,1.4937703E-09
264.5314,-38.0733,5.3822063E-10
264.5442,40.0134,1.2193607E-10
264.6301,-60.5991,1.773555E-10
264.6457,-27.1365,1.4148648E-09
264.7021,-28.5858,1.0419293E-09
264.757,-10.9586,5.143971E-10
264.7587,-29.3603,1.9375932E-09
264.8313,-25.5032,1.5540692E-09
264.8461,-27.496,1.2679755E-09
264.8725,-31.811,1.1001351E-09
264.8859,49.9297,1.0388886E-09
264.887,-30.2608,2.8424414E-09
265.0237,47.6233,3.236077E-10
265.0494,-19.5536,4.443829E-10
265.0721,-30.9951,2.6347804E-09
265.1292,10.0588,2.0002973E-10
265.1323,-28.8491,1.5329539E-09
265.1423,52.2014,1.6656725E-09
265.1655,-28.6267,1.1506948E-09
265.167,53.77,2.750644E-10
265.1786,-27.9661,1.8052652E-09
265.2001,-26.6952,2.2902782E-09
265.2439,-67.8779,2.4005406E-10
265.2482,-34.5046,8.1558205E-10
265.2628,-29.1529,1.7578742E-09
265.288,72.4321,1.1938493E-10
265.3093,-53.7038,2.991855E-10
265.3192,57.6562,1.5399078E-10
265.3389,-31.3044,2.154569E-09
265.364,13.9025,7.967511E-10
265.3756,-30.7937,3.5182877E-09
265.426,-30.0171,1.5864831E-09
265.4346,-27.4709,2.286502E-09
265.4564,-25.621,1.3362723E-09
265.4877,-20.8974,1.6368778E-08
265.4913,25.9215,1.2563729E-10
265.5536,-33.341,3.5542465E-09
265.6236,59.7423,4.2148404E-10
265.6473,-28.584,3.3193066E-09
265.7364,-32.0374,9.679534E-10
265.7769,-22.7665,1.1358979E-09
265.8604,-31.126,1.2199969E-09
265.8725,-24.1164,8.7872126E-10
265.9098,-33.6838,7.8346335E-10
265.9446,-43.3578,8.340316E-10
265.9511,-31.6877,8.8479113E-10
265.9751,-18.3391,7.873752E-10
266.0084,-76.3154,3.967757E-09
266.0086,19.5936,7.949411E-10
266.0206,-13.1948,8.0272344E-10
266.0508,4.1556,2.3498023E-10
266.0515,-3.8856,3.1355263E-10
266.0816,-25.1293,6.8732475E-10
266.0933,-38.6243,4.288576E-10
266.105,18.8656,1.0720285E-10
266.1258,-11.5831,6.038129E-09
266.1294,-30.136,5.841442E-09
266.1444,-57.2367,4.2078638E-10
266.1466,-26.1854,1.3136462E-09
266.1902,-40.3944,3.8192915E-10
266.1915,-15.9689,7.0263917E-10
266.2239,-33.4055,1.0620137E-09
266.2299,9.6016,2.2546606E-10
266.234,-17.4495,1.4181875E-09
266.2384,-21.8936,5.049141E-10
266.2518,-29.2871,8.832199E-09
266.2617,47.5203,1.3488852E-10
266.3624,-7.8923,1.4832789E-09
266.3669,22.8614,1.7579808E-10
266.3849,-36.4352,5.7369753E-10
266.4022,10.2964,1.3680139E-09
266.4067,-29.0121,5.6160225E-08
266.4172,39.8448,1.5624047E-10
266.4493,-31.7407,1.0572151E-09
266.453,-30.475,1.0016011E-08
266.5211,-25.0872,9.163718E-10
266.5911,-28.883,2.3895943E-08
266.597,-25.711,8.624047E-10
266.6105,-52.6318,2.0762088E-10
266.6285,-29.4375,2.983601E-09
266.6306,-20.299,6.046354E-10
266.6825,1.6794,3.7154432E-10
266.709,-28.621,1.0652114E-08
266.7104,-35.1222,1.0368392E-09
266.7265,-32.6632,9.01601E-09
266.7793,47.01,1.4853097E-10
266.787,-54.8883,3.0303313E-10
266.803,49.6267,1.2326871E-10
266.8111,-29.969,1.9960687E-08
266.8137,-28.1329,3.330977E-09
266.8141,-28.3653,7.3161215E-09
266.8899,3.4048,9.820025E-10
266.9462,-21.6302,5.680246E-10
266.9475,-28.8375,5.0315236E-09
266.9558,-3.2683,2.0655141E-10
266.9589,-40.6312,1.5909467E-09
266.9736,-30.1464,1.6075072E-09
267.0063,-28.4178,2.6859444E-09
267.0143,34.0673,4.626078E-10
267.0176,-24.7738,1.1943515E-08
267.0472,27.0479,1.7750112E-10
267.0499,-29.0556,4.0098174E-09
267.0644,-19.7022,6.5193667E-10
267.1388,-8.9006,3.9724285E-10
267.1459,-28.2442,6.8289543E-09
267.1526,70.0963,4.9014206E-09
267.2241,-39.2397,1.3625135E-09
267.2369,-20.3774,1.9956699E-09
267.249,-29.3109,2.71112E-09
267.2554,43.3633,1.0516128E-09
267.3182,-23.4432,5.8985183E-10
267.3613,47.3772,1.2997922E-10
267.3914,4.6285,1.9898272E-10
267.4114,-31.7222,1.197805E-09
267.4423,-3.0497,9.427691E-10
267.5584,-29.0105,1.888867E-09
267.5756,-37.0512,1.7500544E-09
267.6158,-17.3856,5.1913157E-10
267.6544,-19.1093,6.2557126E-10
267.6668,1.0878,2.855E-10
267.7054,-44.1009,3.442988E-10
267.8747,9.6479,4.7944435E-09
267.8947,29.3684,3.383674E-10
267.8974,-17.8378,4.0826106E-10
268.0247,36.116,9.6370474E-11
268.0667,-30.5901,1.4176255E-09
268.0791,-28.6431,1.655962E-09
268.1552,-10.1804,4.5350335E-10
268.2142,-38.2177,3.270771E-10
268.2309,-44.8146,9.474225E-10
268.3225,-29.3723,1.2387745E-09
268.3848,-33.4266,1.1556923E-09
268.4108,-50.2619,5.4761146E-10
268.4282,28.7914,1.8061962E-10
268.4742,-25.6449,7.783503E-09
268.5043,24.7249,4.1132123E-10
268.5482,-43.5648,2.2703991E-10
268.5541,32.1991,2.784498E-09
268.5594,34.8271,1.7515714E-10
268.6133,-44.727,5.174212E-10
268.6249,-29.5414,2.2979074E-09
268.6596,-64.4237,3.8569278E-10
268.6869,-31.9978,6.3741074E-10
268.844,-25.877,1.3899236E-09
268.8612,-22.7356,8.0249946E-10
268.9583,-39.6388,3.0895872E-10
268.9775,-25.254,3.4913088E-09
269.0765,55.3753,4.3858225E-10
269.1702,15.8909,1.8985645E-10
269.254,70.5416,1.5110514E-10
269.2906,-35.9379,4.5590864E-10
269.3685,-31.4391,8.8054386E-10
269.4172,-23.6182,1.8870294E-09
269.4342,-60.5397,6.933967E-10
269.557,-28.9595,7.951827E-10
269.5846,14.4975,2.0198714E-10
269.586,-30.4689,1.05694E-09
269.664,-24.0821,2.1521387E-09
269.6741,-16.3735,5.3864013E-10
269.7069,-41.1538,8.506474E-10
269.7215,-23.4569,2.3434679E-09
269.7578,-23.7694,1.8473779E-09
269.7908,-48.3788,7.19105E-10
269.8082,-38.8236,1.007012E-09
269.8745,-23.2167,2.0225914E-09
269.925,-23.8926,4.595965E-09
269.9305,-18.8567,6.2749367E-10
269.9406,-21.6922,2.5565534E-09
269.953,-29.873,7.2768835E-10
269.9742,-12.8442,4.2489487E-10
270.0255,28.2061,1.3447579E-10
270.0508,70.6457,1.7199989E-10
270.057,-24.0708,1.5164175E-09
270.1704,-23.9248,2.862375E-09
270.1934,78.4698,5.4355933E-09
270.2317,-24.1378,2.8229552E-09
270.2643,21.395,1.7402238E-10
270.2819,-22.8412,1.919284E-09
270.2961,-26.4301,7.8265083E-10
270.3311,-78.2921,1.6545162E-10
270.34,-23.44,3.191952E-08
270.3654,-24.8702,2.2679871E-09
270.3718,44.0816,1.6560512E-09
270.4125,-23.9892,2.7940892E-09
270.4429,-23.4205,1.557991E-08
270.455,29.8082,1.3732915E-10
270.4632,-14.3221,5.3082894E-10
270.4914,5.9381,2.3743707E-10
270.5039,-26.8369,6.10026E-10
270.5862,-23.8899,1.3974057E-09
270.5983,-24.2328,9.653763E-10
270.6018,-30.7062,9.317414E-10
270.6672,-39.6683,5.4312554E-09
270.701,-27.3301,7.935957E-10
270.7135,-47.302,2.7446942E-10
270.7815,14.0255,3.1098593E-10
270.7901,-21.8164,1.28229605E-08
270.7937,-67.1327,7.405649E-10
270.8595,65.8062,9.3981184E-11
270.8624,-47.6605,1.1487526E-10
270.883,27.9644,1.7003479E-10
270.8885,24.973,1.7143316E-10
270.9137,-65.1685,2.4415137E-10
270.9807,-29.1214,6.5152284E-10
271.0098,3.724,2.2402165E-10
271.1225,-8.8644,1.0677833E-09
271.191,-21.735,1.1994996E-08
271.2382,-4.5306,5.0218163E-10
271.2867,-36.3287,9.0165403E-10
271.4083,-21.6117,7.769816E-09
271.4287,6.2568,1.0335717E-09
271.444,34.0479,3.6842274E-10
271.5475,-21.4493,7.148341E-09
271.5618,53.781,2.0622751E-10
271.7206,69.8268,3.2229939E-09
271.7297,-21.349,1.5379307E-09
271.7512,-28.4179,3.9559495E-10
271.7851,-24.971,1.405311E-09
271.8013,64.4995,2.177504E-10
271.8303,-20.3753,2.8534006E-09
271.8773,-80.626,1.9232112E-10
271.9635,-43.6674,5.085933E-10
271.9982,46.8402,1.0555446E-10
271.9988,-64.2062,2.6042088E-10
272.0013,-19.4824,1.440475E-09
272.0089,-27.5932,5.899053E-10
272.0317,-10.9345,5.154575E-10
272.046,-50.2294,2.9744696E-10
272.0537,-45.3405,3.1850092E-10
272.0751,35.0155,2.1758768E-10
272.1018,-34.0051,1.4941587E-09
272.1155,-35.3773,2.8397054E-10
272.1261,-37.0238,4.9633575E-10
272.198,-19.8346,3.1480278E-09
272.2082,24.3248,2.8728753E-10
272.2327,35.3795,1.7731219E-10
272.3333,-20.305,1.8093592E-09
272.3383,20.7098,3.6961614E-10
272.3976,-19.0391,1.460306E-09
272.4135,-20.7627,1.3188571E-09
272.4403,29.1708,1.0283606E-09
272.4624,-23.5367,6.419509E-08
272.4625,-24.1674,9.087715E-10
272.4694,-24.712,6.0347666E-10
272.5192,21.9268,1.5871433E-10
272.5639,13.5761,2.1881676E-10
272.6492,17.7511,2.6327391E-09
272.6558,-19.7912,2.7770564E-09
272.675,53.5957,3.0940625E-10
272.732,-17.8219,1.2625554E-09
272.7458,-27.4313,4.8145155E-10
272.7481,16.1463,4.1887457E-10
272.7489,-7.8188,4.0120834E-10
272.8037,-28.0029,3.5155312E-10
272.8255,3.6818,1.065446E-09
272.8307,-19.01,1.7709164E-09
272.8344,-24.047,1.8149546E-09
272.867,-14.8435,7.4805473E-10
272.8728,-19.4321,2.327026E-09
272.8857,-18.6696,1.7236438E-09
273.0222,-8.8847,5.0666127E-10
273.1445,-18.197,1.3883266E-09
273.2199,-31.7481,7.1555023E-10
273.2377,-11.5057,1.1407754E-09
273.2758,42.8147,1.6722221E-10
273.3484,-12.7695,2.7681413E-08
273.3902,31.7449,9.446451E-10
273.3947,28.3268,3.5959846E-10
273.4004,-17.9082,2.9812088E-09
273.4078,6.238,1.113757E-09
273.428,-68.7801,4.225777E-10
273.4333,-11.8613,1.7069237E-09
273.5223,38.467,1.2776671E-10
273.5378,-17.177,2.7354239E-09
273.5398,-17.6157,3.2151823E-09
273.5959,-10.3874,4.6713544E-10
273.6114,31.5385,6.929086E-10
273.6134,-17.8029,2.2713647E-09
273.6342,-25.5429,6.3327465E-10
273.6439,29.9348,1.901189E-10
273.6597,24.4462,2.0759582E-10
273.6905,-64.5896,1.8951855E-10
273.692,-34.336,4.3927914E-10
273.8103,-27.2524,5.3648275E-10
273.8121,-11.3786,7.836045E-10
273.8562,-71.1686,1.4075119E-10
273.8914,59.3709,1.567594E-10
273.9341,-13.6141,1.0316565E-09
273.939,-14.2667,1.1654437E-09
274.0896,-27.4538,6.207183E-10
274.1274,-64.0831,5.122384E-10
274.1538,45.1713,1.6821284E-09
274.1752,-12.1654,1.1348883E-09
274.1875,17.8357,4.903971E-10
274.231,-49.7108,7.532341E-10
274.2992,-30.5718,5.9169736E-10
274.3002,-17.693,3.3464558E-09
274.3072,-24.0065,3.7084888E-10
274.4951,-33.5524,7.589792E-10
274.532,-20.0143,1.0875144E-09
274.56,-11.4719,1.0180025E-09
274.649,13.2715,6.8718053E-10
274.6599,-16.964,2.2961657E-09
274.6667,9.0708,8.444788E-10
274.67,-32.1071,4.5474796E-10
274.6709,25.5515,2.75137E-10
274.6721,-15.4902,6.1898877E-09
274.7191,-22.6046,4.6205134E-10
274.722,-8.469,9.860143E-10
274.7758,21.5583,3.486167E-10
274.861,-20.7712,1.0470643E-09
274.9424,-12.9491,1.0213791E-09
274.9833,-15.5101,3.5823942E-09
275.0204,-29.4774,3.644432E-10
275.0236,-13.7824,1.5021033E-09
275.0284,-11.0536,6.4306793E-10
275.0566,-16.2102,1.876668E-09
275.0955,36.4032,2.0296605E-10
275.1203,-10.167,8.9112495E-10
275.1894,-32.2749,7.1111245E-10
275.3037,-14.3684,3.096485E-09
275.3922,-15.3061,1.7510697E-09
275.4239,-25.5168,3.879709E-10
275.4312,-14.7257,1.8966868E-09
275.4387,66.6148,1.414101E-10
275.4579,68.2993,5.1307425E-10
275.5069,16.0237,3.2466727E-10
275.5824,-13.5154,1.8816022E-09
275.6236,-3.5638,5.914221E-10
275.6308,-25.0629,4.2524742E-10
275.7444,-47.2998,5.192415E-10
275.7597,-11.3354,9.97279E-10
275.8187,12.1454,4.7035487E-10
275.8336,-13.6655,9.968673E-09
275.8812,68.972,6.7333644E-10
275.8965,-30.3416,1.937614E-09
275.9087,-34.8971,1.5291569E-09
275.9693,-35.72,2.5786123E-10
275.993,-13.0817,3.1178142E-09
276.0335,12.5259,3.2617897E-10
276.0391,56.8587,1.8847461E-09
276.0395,10.2456,9.414243E-10
276.0656,-54.4374,6.568727E-10
276.0683,-6.3579,1.7799394E-09
276.0955,-37.1716,2.6036895E-10
276.1298,-13.8521,9.963741E-09
276.1299,1.1127,6.147833E-10
276.1316,43.1883,1.8611905E-10
276.1328,-32.6082,2.9934383E-10
276.172,-24.8677,2.9707092E-09
276.191,24.0544,2.4435762E-10
276.2073,-7.9239,5.47297E-10
276.2974,-52.5246,1.1098028E-09
276.4331,-31.9069,3.1338E-10
276.4612,-56.2662,2.302268E-10
276.5342,-12.9432,5.574611E-08
276.538,-50.6225,2.3344796E-10
276.569,-14.8469,2.1306365E-08
276.6699,-12.1193,2.3831048E-09
276.8179,43.071,1.11695174E-10
276.873,-16.7019,3.631895E-10
276.8756,20.2565,1.4763478E-10
276.8843,-14.7542,5.234604E-09
276.8905,11.6866,1.01846E-09
276.9017,-8.8236,3.0529796E-09
276.9321,-3.7697,1.3516038E-09
276.9613,-40.5261,2.192186E-10
277.0223,26.5775,1.4597622E-10
277.0588,-11.5891,3.9510746E-09
277.0598,-32.8542,2.678869E-10
277.0699,-11.0631,3.322292E-09
277.0905,-13.1725,2.5376292E-09
277.17,32.5219,5.8404986E-10
277.2319,-5.9936,6.0847827E-10
277.2577,-24.2905,6.37897E-10
277.2595,0.4862,6.941118E-10
277.2942,-58.2335,2.237172E-09
277.3004,27.4827,4.7070453E-10
277.3223,-16.2352,3.0348576E-10
277.3264,54.0478,4.5292384E-10
277.36,-2.039,8.800354E-10
277.3647,-1.5895,1.2274465E-09
277.3787,-12.9109,2.4695028E-09
277.3993,48.7682,1.36727E-09
277.404,-25.7304,3.4593303E-10
277.4842,39.6182,2.2457557E-10
277.5037,-2.7594,7.174194E-10
277.5087,13.4133,4.7730647E-10
277.5248,-52.4287,2.573251E-10
277.5326,-44.7086,7.3656037E-10
277.5331,-15.2598,3.2815703E-10
277.541,6.2948,9.634051E-10
277.5787,-2.2502,2.1666124E-09
277.6057,-10.0897,2.7857276E-09
277.6115,-16.0291,1.08319305E-10
277.6692,-16.5672,2.014801E-09
277.6889,-14.5043,3.4760797E-10
277.6939,-27.2332,7.466309E-10
277.6943,-32.2968,2.5579575E-10
277.7051,-31.5214,7.251901E-10
277.7154,-24.2496,4.5617332E-10
277.7696,-65.0657,7.6225243E-10
277.85,-2.0443,8.4728907E-10
277.8966,-2.4164,1.1768293E-09
277.948,38.3722,1.1584599E-10
278.1053,-1.8769,9.135501E-10
278.1073,-8.7531,2.9519702E-09
278.1359,-9.3604,1.8419976E-09
278.1581,-56.9729,9.517962E-10
278.2743,-38.6665,2.2123288E-10
278.2781,-14.4532,4.2236437E-10
278.3664,-2.6562,9.365739E-10
278.3935,-10.5711,8.7042595E-09
278.4016,-1.2519,6.5065425E-10
278.4064,-21.06,1.6113344E-08
278.531,-7.11,6.838874E-09
278.5428,6.2611,6.577253E-10
278.564,31.6039,3.0409872E-10
278.5725,-8.5199,4.2569637E-09
278.64,-8.78,8.83956E-09
278.6632,-7.4504,3.4924608E-09
278.7005,-28.2956,3.9524709E-10
278.7038,-58.9801,1.5841538E-10
278.8459,-11.0819,1.3186998E-09
278.8778,-5.3681,1.1665711E-09
278.8803,13.8197,4.152537E-10
278.9245,-32.9764,7.7036694E-10
279.0337,11.7299,2.8817346E-10
279.0627,59.4277,1.0324967E-07
279.106,31.6123,5.164273E-10
279.1293,19.8109,2.7129898E-10
279.143,-6.866,1.8930715E-08
279.1825,-23.9272,4.298648E-10
279.2119,-7.7338,2.2310187E-09
279.2334,53.7811,2.2290277E-10
279.2497,44.659,9.412777E-11
279.3131,-16.7725,3.7698225E-10
279.3219,10.8849,3.8634632E-10
279.4691,-6.0821,4.383425E-09
279.4791,-29.0885,3.038882E-10
279.5141,-6.3528,1.8302057E-09
279.5362,-71.2064,1.2920369E-10
279.5378,-33.8609,2.3748237E-10
279.5609,-59.9891,2.3267036E-10
279.5788,38.6236,1.4009503E-10
279.5828,32.4235,3.0314282E-10
279.5846,-21.8239,2.9446676E-10
279.5998,-5.7393,2.766462E-09
279.6244,-60.3797,1.7613373E-10
279.7152,48.0413,2.0802364E-09
279.7416,-34.9496,4.740197E-10
279.745,-7.067,5.4968132E-09
279.7465,-5.6185,1.6701192E-08
279.7727,-15.0673,5.080887E-10
279.8306,-48.0093,1.4064257E-10
279.8618,-5.8811,1.4606894E-08
279.8967,0.2772,8.4966334E-10
279.9718,-3.691,2.5811215E-09
279.9731,-1.3088,9.971147E-10
280.0136,37.0348,7.639298E-11
280.0255,-4.1792,2.9028298E-09
280.1046,-17.1142,3.2431974E-10
280.1272,-11.6555,8.5148233E-10
280.1498,-55.773,1.8624818E-10
280.1648,-5.2814,4.1374726E-09
280.2029,-4.838,3.0705105E-09
280.23,-5.55,1.0009434E-08
280.2471,61.2492,3.4211292E-10
280.3456,29.1546,4.495846E-10
280.449,32.3038,6.3754796E-10
280.4699,68.1931,2.0452946E-10
280.4717,-4.9612,1.7883831E-09
280.5434,-3.7671,3.0762217E-09
280.5439,27.6224,7.797059E-10
280.6115,-58.6822,2.1829476E-10
280.7145,-3.1261,1.7508346E-09
280.7686,-4.1503,2.0826372E-09
280.7783,76.1892,1.1956157E-10
280.8402,-12.7085,6.7555217E-10
280.8812,-48.5947,1.5828808E-10
280.9214,-11.2296,1.423601E-09
280.9537,-20.1526,2.787024E-10
281.1136,15.7834,2.0941504E-09
281.1239,-3.7629,8.755676E-09
281.1753,-3.0706,3.4063636E-09
281.2154,-32.8043,1.6733222E-10
281.2224,-3.3328,2.2139321E-09
281.2321,57.1588,4.5707843E-10
281.2426,16.2168,5.2702465E-10
281.2708,1.9944,7.5090467E-10
281.4493,-8.515,8.6305824E-10
281.4626,-25.3848,8.4299745E-10
281.5217,5.1297,7.0675193E-10
281.5956,9.3343,5.973989E-09
281.6283,72.6647,5.5709364E-11
281.6458,-2.4361,2.1792947E-09
281.6719,28.0174,2.0088842E-10
281.746,-1.7053,4.6788644E-09
281.7915,-2.4966,2.0744961E-09
281.7929,1.3448,9.210184E-10
281.8358,-2.8639,1.882053E-09
281.8992,-73.3631,1.1685107E-10
281.9481,52.3226,1.4193491E-10
282.0232,-0.2307,2.313515E-09
282.0305,-42.5161,2.7230845E-10
282.1066,32.2862,2.8973377E-09
282.115,-1.9802,2.2390823E-09
282.136,65.6278,8.984672E-11
282.1423,32.7097,2.2321356E-09
282.1712,-2.3586,2.957032E-09
